# Z  N  A  Qalpha(MeV)
106 175  281   7.665084
106 176  282   7.215084
106 177  283   7.415084
106 178  284   7.135084
106 179  285   7.795084
106 180  286   7.205084
106 181  287   7.625084
106 182  288   7.555084
106 183  289   6.665084
106 184  290   5.855084
106 185  291   7.485084
106 186  292   7.415084
106 187  293   6.935084
106 188  294   7.225084
106 189  295   5.565084
106 190  296  -0.764916
106 191  297  -1.314916
106 192  298   3.375084
106 193  299   3.735084
106 194  300   3.515084
106 195  301   3.775084
106 196  302   3.145084
106 197  303   3.395084
106 198  304   3.545084
106 199  305   3.445084
106 200  306   3.445084
106 201  307   4.955084
106 202  308   4.335084
106 203  309   4.475084
106 204  310   4.865084
106 205  311   3.325084
106 206  312   3.275084
106 207  313   3.405084
106 208  314   3.195084
106 209  315   3.805084
106 210  316   2.415084
106 211  317   3.435084
106 212  318   2.405084
106 213  319   2.695084
106 214  320   2.505084
106 215  321   2.595084
106 216  322   2.465084
106 217  323   1.945084
106 218  324   2.135084
106 219  325   2.345084
106 220  326   1.005084
106 221  327   1.125084
106 222  328   1.715084
106 223  329   1.365084
106 224  330   1.445084
106 225  331   1.365084
106 226  332   0.545084
106 227  333   1.405084
106 228  334   0.945084
106 229  335   0.635084
106 230  336   0.605084
106 231  337   1.125084
106 232  338  -0.754916
106 233  339   0.425084
106 234  340   0.285084
106 235  341  -1.464916
106 236  342  -0.154916
106 237  343  -0.334916
106 238  344  -1.604916
106 239  345  -1.634916
106 240  346  -1.934916
106 241  347  -2.234916
106 242  348  -3.514916
106 243  349  -2.984916
106 244  350  -2.754916
106 245  351  -3.054916
106 246  352  -2.834916
106 247  353  -2.134916
107 137  244  12.345084
107 138  245  11.985084
107 139  246  11.075084
107 140  247  11.665084
107 141  248  10.655084
107 142  249  11.255084
107 143  250  11.275084
107 144  251  11.455084
107 145  252  10.355084
107 146  253  10.765084
107 147  254  11.045084
107 148  255  10.205084
107 149  256  10.945084
107 150  257  10.155084
107 151  258  10.185084
107 152  259  10.245084
107 153  260  10.345084
107 154  261   9.915084
107 155  262   9.945084
107 156  263   9.655084
107 157  264   9.525084
107 158  265   9.165084
107 159  266   8.935084
107 160  267   9.335084
107 161  268   9.445084
107 162  269   8.385084
107 163  270   8.335084
107 164  271   8.755084
107 165  272   8.365084
107 166  273   8.915084
107 167  274   8.815084
107 168  275   8.955084
107 169  276   9.335084
107 170  277   9.035084
107 171  278   8.235084
107 172  279   8.155084
107 173  280   7.475084
107 174  281   8.755084
107 175  282   8.075084
107 176  283   7.995084
107 177  284   8.575084
107 178  285   7.895084
107 179  286   7.565084
107 180  287   7.815084
107 181  288   8.375084
107 182  289   7.785084
107 183  290   6.465084
107 184  291   6.195084
107 185  292   7.735084
107 186  293   7.685084
107 187  294   7.115084
107 188  295   7.465084
107 189  296  -0.884916
107 190  297  -0.824916
107 191  298  -1.454916
107 192  299   3.965084
107 193  300   3.955084
107 194  301   4.285084
107 195  302   5.625084
107 196  303   3.985084
107 197  304   3.225084
107 198  305   3.135084
107 199  306   3.955084
107 200  307   4.275084
107 201  308   4.885084
107 202  309   4.365084
107 203  310   4.915084
107 204  311   4.775084
107 205  312   4.375084
107 206  313   4.195084
107 207  314   3.905084
107 208  315   3.515084
107 209  316   3.025084
107 210  317   4.315084
107 211  318   3.695084
107 212  319   2.505084
107 213  320   3.575084
107 214  321   3.255084
107 215  322   2.205084
107 216  323   2.715084
107 217  324   2.005084
107 218  325   1.745084
107 219  326   1.475084
107 220  327   1.985084
107 221  328   1.185084
107 222  329   1.755084
107 223  330   1.225084
107 224  331   0.215084
107 225  332   1.175084
107 226  333   1.805084
107 227  334   0.165084
107 228  335   0.605084
107 229  336   0.455084
107 230  337  -0.754916
107 231  338   0.895084
107 232  339  -1.744916
107 233  340  -1.834916
107 234  341  -1.214916
107 235  342   0.065084
107 236  343  -1.464916
107 237  344  -0.844916
107 238  345   0.385084
107 239  346   1.255084
107 240  347  -1.654916
107 241  348   0.225084
107 242  349  -1.714916
107 243  350  -2.744916
107 244  351  -1.234916
107 245  352  -1.774916
107 246  353  -1.394916
107 247  354  -1.384916
107 248  355   1.105084
107 249  356   0.485084
107 250  357  -3.434916
108 138  246  12.435084
108 139  247  12.305084
108 140  248  12.315084
108 141  249  12.265084
108 142  250  12.285084
108 143  251  11.815084
108 144  252  12.165084
108 145  253  11.175084
108 146  254  11.515084
108 147  255  11.765084
108 148  256  11.405084
108 149  257  11.415084
108 150  258  11.095084
108 151  259  11.135084
108 152  260  10.945084
108 153  261  10.835084
108 154  262  11.315084
108 155  263  10.945084
108 156  264  10.785084
108 157  265  10.285084
108 158  266  10.435084
108 159  267  10.025084
108 160  268   9.785084
108 161  269  10.465084
108 162  270   9.655084
108 163  271   9.395084
108 164  272   9.595084
108 165  273   9.025084
108 166  274   9.585084
108 167  275   9.625084
108 168  276   9.625084
108 169  277   9.295084
108 170  278   9.375084
108 171  279   9.015084
108 172  280   8.685084
108 173  281   7.565084
108 174  282   8.025084
108 175  283   8.135084
108 176  284   8.905084
108 177  285   6.235084
108 178  286   8.495084
108 179  287   8.375084
108 180  288   8.575084
108 181  289   7.745084
108 182  290   8.085084
108 183  291   6.715084
108 184  292   6.505084
108 185  293   8.115084
108 186  294   7.945084
108 187  295   7.415084
108 188  296   7.745084
108 189  297   4.965084
108 190  298  -0.984916
108 191  299  -1.004916
108 192  300   4.525084
108 193  301   4.735084
108 194  302   4.575084
108 195  303   4.715084
108 196  304   4.585084
108 197  305   3.925084
108 198  306   4.245084
108 199  307   4.355084
108 200  308   4.165084
108 201  309   3.925084
108 202  310   3.915084
108 203  311   3.385084
108 204  312   3.495084
108 205  313   4.405084
108 206  314   3.305084
108 207  315   3.815084
108 208  316   3.635084
108 209  317   2.975084
108 210  318   2.645084
108 211  319   3.065084
108 212  320   2.545084
108 213  321   2.705084
108 214  322   2.395084
108 215  323   2.335084
108 216  324   1.995084
108 217  325   1.465084
108 218  326   1.915084
108 219  327   1.725084
108 220  328   1.425084
108 221  329   0.945084
108 222  330   1.845084
108 223  331   1.085084
108 224  332   1.105084
108 225  333   0.775084
108 226  334   1.085084
108 227  335  -0.154916
108 228  336  -0.114916
108 229  337  -0.104916
108 230  338  -0.684916
108 231  339  -0.284916
108 232  340  -1.454916
108 233  341  -1.534916
108 234  342  -0.584916
108 235  343  -1.394916
108 236  344  -1.794916
108 237  345  -1.404916
108 238  346  -1.124916
108 239  347  -0.374916
108 240  348  -1.594916
108 241  349  -2.144916
108 242  350  -2.154916
108 243  351  -1.564916
108 244  352  -1.114916
108 245  353  -1.584916
108 246  354  -1.604916
108 247  355  -1.534916
108 248  356  -1.064916
108 249  357  -1.854916
108 250  358  -3.094916
108 251  359  -3.174916
109 139  248  12.615084
109 140  249  12.785084
109 141  250  12.205084
109 142  251  12.555084
109 143  252  12.515084
109 144  253  12.285084
109 145  254  11.865084
109 146  255  11.645084
109 147  256  12.235084
109 148  257  11.655084
109 149  258  12.965084
109 150  259  12.225084
109 151  260  11.115084
109 152  261  12.045084
109 153  262  12.155084
109 154  263  11.895084
109 155  264  11.105084
109 156  265  11.905084
109 157  266  10.845084
109 158  267  11.045084
109 159  268  10.875084
109 160  269  10.535084
109 161  270  10.795084
109 162  271  10.385084
109 163  272  10.045084
109 164  273  10.505084
109 165  274   9.765084
109 166  275  10.055084
109 167  276  10.075084
109 168  277  10.075084
109 169  278  10.105084
109 170  279  10.155084
109 171  280   9.475084
109 172  281   8.615084
109 173  282   7.985084
109 174  283   8.975084
109 175  284   8.255084
109 176  285   8.365084
109 177  286   8.825084
109 178  287   9.195084
109 179  288   7.995084
109 180  289   7.955084
109 181  290   9.295084
109 182  291   8.395084
109 183  292   7.145084
109 184  293   6.975084
109 185  294   8.375084
109 186  295   8.265084
109 187  296   7.095084
109 188  297   7.645084
109 189  298   5.745084
109 190  299  -0.934916
109 191  300   5.435084
109 192  301   5.105084
109 193  302   5.125084
109 194  303   5.115084
109 195  304   5.415084
109 196  305   5.095084
109 197  306   3.935084
109 198  307   4.995084
109 199  308   5.845084
109 200  309   5.945084
109 201  310   4.545084
109 202  311   4.695084
109 203  312   4.065084
109 204  313   4.755084
109 205  314   4.445084
109 206  315   3.355084
109 207  316   3.505084
109 208  317   3.565084
109 209  318   3.155084
109 210  319   3.715084
109 211  320   2.895084
109 212  321   2.545084
109 213  322   1.675084
109 214  323   2.345084
109 215  324   1.705084
109 216  325   2.075084
109 217  326   1.595084
109 218  327   1.605084
109 219  328   1.785084
109 220  329   1.445084
109 221  330   1.065084
109 222  331   1.045084
109 223  332   1.485084
109 224  333   0.645084
109 225  334   0.275084
109 226  335   1.435084
109 227  336   0.315084
109 228  337  -0.284916
109 229  338   0.615084
109 230  339   0.275084
109 231  340   0.515084
109 232  341   0.325084
109 233  342  -0.604916
109 234  343   0.105084
109 235  344  -0.204916
109 236  345  -0.234916
109 237  346  -1.704916
109 238  347  -0.704916
109 239  348  -1.004916
109 240  349  -2.274916
109 241  350  -1.964916
109 242  351  -1.654916
109 243  352  -2.324916
109 244  353  -2.574916
109 245  354  -2.414916
109 246  355  -2.444916
109 247  356  -1.494916
109 248  357  -1.944916
109 249  358  -2.354916
109 250  359  -2.744916
110 140  250  13.315084
110 141  251  12.935084
110 142  252  12.835084
110 143  253  12.565084
110 144  254  12.675084
110 145  255  12.635084
110 146  256  12.405084
110 147  257  12.765084
110 148  258  12.475084
110 149  259  12.695084
110 150  260  11.975084
110 151  261  12.225084
110 152  262  11.905084
110 153  263  11.985084
110 154  264  11.865084
110 155  265  11.275084
110 156  266  11.325084
110 157  267  10.995084
110 158  268  11.165084
110 159  269  11.055084
110 160  270  10.845084
110 161  271  11.435084
110 162  272  11.305084
110 163  273  10.625084
110 164  274  10.925084
110 165  275  10.275084
110 166  276  10.585084
110 167  277  10.625084
110 168  278  10.355084
110 169  279   9.995084
110 170  280   9.545084
110 171  281   9.355084
110 172  282   9.415084
110 173  283   8.595084
110 174  284   8.905084
110 175  285   8.465084
110 176  286   8.025084
110 177  287   7.765084
110 178  288   8.075084
110 179  289  10.025084
110 180  290   8.365084
110 181  291   7.815084
110 182  292   8.045084
110 183  293   7.485084
110 184  294   7.365084
110 185  295   8.775084
110 186  296   8.465084
110 187  297   7.895084
110 188  298   7.815084
110 189  299   6.135084
110 190  300  -0.174916
110 191  301   1.015084
110 192  302   6.105084
110 193  303   5.535084
110 194  304   5.715084
110 195  305   5.965084
110 196  306   5.455084
110 197  307   4.815084
110 198  308   4.865084
110 199  309   4.765084
110 200  310   4.745084
110 201  311   4.555084
110 202  312   4.415084
110 203  313   4.295084
110 204  314   4.985084
110 205  315   3.955084
110 206  316   4.935084
110 207  317   3.445084
110 208  318   4.055084
110 209  319   2.875084
110 210  320   3.185084
110 211  321   2.925084
110 212  322   3.235084
110 213  323   3.065084
110 214  324   2.865084
110 215  325   2.855084
110 216  326   1.955084
110 217  327   1.165084
110 218  328   1.725084
110 219  329   1.975084
110 220  330   1.405084
110 221  331   1.615084
110 222  332   1.395084
110 223  333   1.315084
110 224  334   1.695084
110 225  335   1.405084
110 226  336   0.795084
110 227  337   0.905084
110 228  338   0.875084
110 229  339   1.305084
110 230  340   1.565084
110 231  341   0.595084
110 232  342   0.625084
110 233  343   0.195084
110 234  344   0.565084
110 235  345   1.065084
110 236  346   0.135084
110 237  347  -0.394916
110 238  348   0.575084
110 239  349  -1.024916
110 240  350  -1.624916
110 241  351  -1.904916
110 242  352  -1.814916
110 243  353  -1.654916
110 244  354  -0.214916
110 245  355  -1.784916
110 246  356  -1.694916
110 247  357  -1.314916
110 248  358  -1.444916
110 249  359  -1.194916
110 250  360  -1.784916
111 142  253  13.325084
111 143  254  13.605084
111 144  255  13.195084
111 145  256  13.155084
111 146  257  12.725084
111 147  258  12.905084
111 148  259  12.945084
111 149  260  12.785084
111 150  261  12.585084
111 151  262  11.465084
111 152  263  11.745084
111 153  264  12.625084
111 154  265  11.725084
111 155  266  10.935084
111 156  267  11.245084
111 157  268  11.165084
111 158  269  11.205084
111 159  270  11.555084
111 160  271  11.005084
111 161  272  11.515084
111 162  273  11.345084
111 163  274  11.375084
111 164  275  11.095084
111 165  276  10.635084
111 166  277  10.885084
111 167  278  10.825084
111 168  279  10.915084
111 169  280  10.525084
111 170  281  10.365084
111 171  282   9.665084
111 172  283   9.055084
111 173  284   8.615084
111 174  285   9.485084
111 175  286   9.015084
111 176  287   7.725084
111 177  288   8.165084
111 178  289   7.385084
111 179  290   6.165084
111 180  291   5.445084
111 181  292   5.615084
111 182  293   6.085084
111 183  294   3.975084
111 184  295   4.355084
111 185  296   3.745084
111 186  297   3.985084
111 187  298   1.875084
111 188  299   2.045084
111 189  300   1.045084
111 190  301   0.375084
111 191  302   0.735084
111 192  303   6.585084
111 193  304   6.495084
111 194  305   6.455084
111 195  306   6.445084
111 196  307   5.935084
111 197  308   5.375084
111 198  309   5.475084
111 199  310   5.735084
111 200  311   5.055084
111 201  312   6.445084
111 202  313   5.395084
111 203  314   5.605084
111 204  315   5.515084
111 205  316   5.265084
111 206  317   4.545084
111 207  318   5.115084
111 208  319   4.635084
111 209  320   4.435084
111 210  321   4.545084
111 211  322   4.545084
111 212  323   3.795084
111 213  324   4.745084
111 214  325   4.455084
111 215  326   5.645084
111 216  327   3.775084
111 217  328   5.675084
111 218  329   3.325084
111 219  330   3.865084
111 220  331   3.125084
111 221  332   3.045084
111 222  333   2.815084
111 223  334   2.635084
111 224  335   3.095084
111 225  336   2.275084
111 226  337   2.335084
111 227  338   2.245084
111 228  339   2.035084
111 229  340   1.745084
111 230  341   1.855084
111 231  342   1.515084
111 232  343   1.345084
111 233  344   1.175084
111 234  345   0.795084
111 235  346   0.405084
111 236  347   0.675084
111 237  348   0.715084
111 238  349   0.335084
111 239  350   1.005084
111 240  351  -0.064916
111 241  352  -0.214916
111 242  353   0.895084
111 243  354  -1.074916
111 244  355  -0.354916
111 245  356  -1.784916
111 246  357  -2.174916
111 247  358  -2.264916
111 248  359  -4.164916
111 249  360  -3.974916
111 250  361  -4.034916
111 251  362  -5.814916
111 252  363  -8.224916
112 142  254  13.995084
112 143  255  14.155084
112 144  256  13.665084
112 145  257  13.555084
112 146  258  13.255084
112 147  259  13.245084
112 148  260  13.025084
112 149  261  13.175084
112 150  262  12.735084
112 151  263  12.725084
112 152  264  12.655084
112 153  265  12.645084
112 154  266  12.695084
112 155  267  12.055084
112 156  268  12.375084
112 157  269  12.285084
112 158  270  11.895084
112 159  271  11.935084
112 160  272  11.745084
112 161  273  13.125084
112 162  274  11.765084
112 163  275  11.645084
112 164  276  11.005084
112 165  277  10.825084
112 166  278  11.245084
112 167  279  11.105084
112 168  280  11.045084
112 169  281  10.735084
112 170  282  10.565084
112 171  283  10.365084
112 172  284  10.325084
112 173  285   9.405084
112 174  286   9.595084
112 175  287   9.765084
112 176  288   8.855084
112 177  289   8.815084
112 178  290   8.895084
112 179  291   7.475084
112 180  292   6.905084
112 181  293   6.805084
112 182  294   5.905084
112 183  295   6.695084
112 184  296   5.405084
112 185  297   4.905084
112 186  298   4.875084
112 187  299   2.965084
112 188  300   3.155084
112 189  301   1.465084
112 190  302   1.525084
112 191  303   1.665084
112 192  304   7.105084
112 193  305   6.745084
112 194  306   6.725084
112 195  307   7.275084
112 196  308   6.595084
112 197  309   5.625084
112 198  310   6.535084
112 199  311   7.615084
112 200  312   6.425084
112 201  313   6.235084
112 202  314   6.135084
112 203  315   5.565084
112 204  316   5.885084
112 205  317   5.595084
112 206  318   4.815084
112 207  319   5.725084
112 208  320   4.995084
112 209  321   5.265084
112 210  322   4.885084
112 211  323   5.695084
112 212  324   5.225084
112 213  325   5.555084
112 214  326   5.185084
112 215  327   5.115084
112 216  328   4.925084
112 217  329   4.595084
112 218  330   5.705084
112 219  331   4.855084
112 220  332   4.625084
112 221  333   4.555084
112 222  334   4.535084
112 223  335   3.905084
112 224  336   4.495084
112 225  337   4.055084
112 226  338   3.455084
112 227  339   3.675084
112 228  340   3.375084
112 229  341   3.245084
112 230  342   2.635084
112 231  343   3.125084
112 232  344   1.855084
112 233  345   2.005084
112 234  346   2.335084
112 235  347   2.015084
112 236  348   2.215084
112 237  349   1.305084
112 238  350   1.405084
112 239  351   2.265084
112 240  352   1.065084
112 241  353   1.265084
112 242  354   0.685084
112 243  355   1.025084
112 244  356   1.255084
112 245  357  -1.234916
112 246  358  -2.014916
112 247  359  -1.624916
112 248  360  -2.554916
112 249  361  -2.274916
112 250  362  -2.944916
112 251  363  -3.844916
112 252  364  -5.124916
113 144  257  13.925084
113 145  258  13.915084
113 146  259  13.615084
113 147  260  13.375084
113 148  261  13.255084
113 149  262  13.555084
113 150  263  13.115084
113 151  264  13.355084
113 152  265  12.935084
113 153  266  13.235084
113 154  267  12.915084
113 155  268  12.465084
113 156  269  12.645084
113 157  270  12.455084
113 158  271  12.405084
113 159  272  12.645084
113 160  273  11.955084
113 161  274  12.515084
113 162  275  11.935084
113 163  276  11.955084
113 164  277  11.615084
113 165  278  11.035084
113 166  279  11.345084
113 167  280  11.315084
113 168  281  11.245084
113 169  282  11.665084
113 170  283  11.105084
113 171  284  10.905084
113 172  285  10.365084
113 173  286  10.005084
113 174  287   9.545084
113 175  288   9.755084
113 176  289   9.245084
113 177  290   9.395084
113 178  291   8.245084
113 179  292   8.275084
113 180  293   7.615084
113 181  294   8.505084
113 182  295   8.855084
113 183  296   9.115084
113 184  297   8.625084
113 185  298   9.355084
113 186  299   8.665084
113 187  300   8.615084
113 188  301   8.865084
113 189  302   8.615084
113 190  303   8.325084
113 191  304   8.465084
113 192  305   8.145084
113 193  306   7.615084
113 194  307   7.935084
113 195  308   8.145084
113 196  309   7.705084
113 197  310   7.105084
113 198  311   8.265084
113 199  312   8.315084
113 200  313   7.675084
113 201  314   7.305084
113 202  315   7.385084
113 203  316   4.725084
113 204  317   5.905084
113 205  318   5.355084
113 206  319   4.795084
113 207  320   4.915084
113 208  321   4.925084
113 209  322   4.085084
113 210  323   4.855084
113 211  324   5.885084
113 212  325   5.515084
113 213  326   5.795084
113 214  327   5.155084
113 215  328   5.105084
113 216  329   4.615084
113 217  330   3.875084
113 218  331   4.775084
113 219  332   3.785084
113 220  333   4.935084
113 221  334   4.025084
113 222  335   4.715084
113 223  336   4.175084
113 224  337   4.415084
113 225  338   4.515084
113 226  339   4.485084
113 227  340   3.965084
113 228  341   4.865084
113 229  342   4.515084
113 230  343   2.775084
113 231  344   2.415084
113 232  345   2.615084
113 233  346   2.335084
113 234  347   2.025084
113 235  348   2.035084
113 236  349   1.985084
113 237  350   1.825084
113 238  351   1.635084
113 239  352   1.175084
113 240  353   1.145084
113 241  354   0.605084
113 242  355   0.755084
113 243  356   0.155084
113 244  357  -0.934916
113 245  358   0.125084
113 246  359  -0.844916
113 247  360   0.665084
113 248  361   0.665084
113 249  362   0.245084
113 250  363   1.135084
113 251  364   0.325084
113 252  365  -1.004916
113 253  366   0.725084
113 254  367   1.045084
113 255  368  -1.294916
113 256  369   0.005084
113 257  370  -0.284916
113 258  371  -0.144916
113 259  372  -0.274916
113 260  373  -0.714916
113 261  374  -0.804916
113 262  375  -0.914916
113 263  376  -0.874916
113 264  377  -1.624916
113 265  378  -1.084916
113 266  379  -1.704916
113 267  380  -1.664916
113 268  381  -2.324916
113 269  382  -2.504916
113 270  383  -2.294916
114 160  274  12.715084
114 161  275  12.485084
114 162  276  12.355084
114 163  277  11.435084
114 164  278  12.045084
114 165  279  11.235084
114 166  280  11.875084
114 167  281  11.885084
114 168  282  11.555084
114 169  283  11.685084
114 170  284  11.415084
114 171  285  10.785084
114 172  286  10.945084
114 173  287  10.315084
114 174  288  10.845084
114 175  289  10.995084
114 176  290   9.875084
114 177  291   9.075084
114 178  292   9.115084
114 179  293   8.795084
114 180  294   8.115084
114 181  295   9.005084
114 182  296   9.105084
114 183  297   9.005084
114 184  298   9.065084
114 185  299   8.375084
114 186  300   8.605084
114 187  301   8.625084
114 188  302   8.765084
114 189  303   8.895084
114 190  304   8.685084
114 191  305   8.795084
114 192  306   8.475084
114 193  307   8.005084
114 194  308   8.305084
114 195  309   8.265084
114 196  310   8.225084
114 197  311   7.415084
114 198  312   7.995084
114 199  313   8.155084
114 200  314   7.655084
114 201  315   6.685084
114 202  316   7.305084
114 203  317   6.895084
114 204  318   6.825084
114 205  319   6.515084
114 206  320   6.175084
114 207  321   6.325084
114 208  322   5.985084
114 209  323   5.245084
114 210  324   4.905084
114 211  325   5.315084
114 212  326   5.025084
114 213  327   4.765084
114 214  328   5.105084
114 215  329   4.505084
114 216  330   4.555084
114 217  331   4.465084
114 218  332   4.445084
114 219  333   4.645084
114 220  334   4.335084
114 221  335   4.675084
114 222  336   4.525084
114 223  337   4.275084
114 224  338   4.365084
114 225  339   4.155084
114 226  340   3.815084
114 227  341   3.725084
114 228  342   3.285084
114 229  343   2.945084
114 230  344   2.685084
114 231  345   2.395084
114 232  346   2.335084
114 233  347   1.945084
114 234  348   2.035084
114 235  349   2.045084
114 236  350   1.805084
114 237  351   2.095084
114 238  352   1.395084
114 239  353   1.765084
114 240  354   1.335084
114 241  355   0.895084
114 242  356   1.015084
114 243  357   0.635084
114 244  358   0.675084
114 245  359  -0.064916
114 246  360   0.275084
114 247  361   1.575084
114 248  362   0.715084
114 249  363   1.275084
114 250  364   1.515084
114 251  365   0.755084
114 252  366   0.865084
114 253  367   0.085084
114 254  368   1.005084
114 255  369   0.415084
114 256  370   0.055084
114 257  371  -0.364916
114 258  372  -0.774916
114 259  373   0.575084
114 260  374  -0.224916
114 261  375  -0.584916
114 262  376  -0.944916
114 263  377  -0.294916
114 264  378  -0.944916
114 265  379  -0.694916
114 266  380  -1.234916
114 267  381  -1.564916
114 268  382  -1.374916
114 269  383  -0.494916
114 270  384  -1.994916
115 161  276  12.365084
115 162  277  12.775084
115 163  278  12.385084
